ClinicID,State,Name,Street.Address,City,Latitude,Longitude,Full_Address,County,FIPS,County_RUC,County_Population,County_Land
C1209,South Carolina,"Crossroads Treatment Center of Greenville, PC",157 Brozzini Court,Greenville,34.85227846,-82.25416208,"157, Brozzini Court, Batesville, Greenville County, South Carolina, 29615, United States of America",greenville,45045,2,490332,785.127
C1210,South Carolina,Greenwood Treatment Specialists,110 Court Avenue West,Greenwood,34.1883605,-82.16151901,"110, Court Avenue West, Greenwood Village, Greenwood, Greenwood County, South Carolina, 29646, United States of America",greenwood,45047,4,69981,454.722
C1211,South Carolina,Starting Point of Darlington,1451 Retail Row,Hartsville,34.35722089,-80.06333843,"1451, Retail Row, South Park, Hartsville, Darlington County, South Carolina, 29550, United States of America",darlington,45031,3,67572,560.601
C1212,South Carolina,"Center of HOPE of Myrtle Beach, LLC",104 George Bishop Pkwy.,Myrtle Beach,33.719719,-78.931512,,horry,45051,2,310186,1133.002
C1213,South Carolina,"Center for Behavioral Health South Carolina, Inc.",2301 Cosgrove Ave.,North Charleston,32.84775,-79.979412,"2301, Cosgrove Avenue, Whipper Barnoy, North Charleston, Charleston County, South Carolina, 29405, United States of America",charleston,45019,2,387847,917.951
C1214,South Carolina,"Recovery Concepts, LLC",124 Boardwalk Drive,Ridgeland,32.335578,-80.93827,,jasper,45053,3,27465,655.162
C1215,South Carolina,Rock Hill Treatment Specialists,1274 East Main Street,Rock Hill,34.91589153,-81.00502186,"1274, East Main Street, Rock Hill, York County, South Carolina, 29730, United States of America",york,45091,1,251664,680.675
C1216,South Carolina,Crossroads Treatment Center of Seneca,209 Oconee Square Drive,Seneca,34.69199636,-82.98038339,"209, Oconee Square Drive, Grover Square, Seneca, Oconee County, South Carolina, 29678, United States of America",oconee,45073,4,75926,626.518
C1217,South Carolina,Spartanburg Treatment Associates,239 Access Road,Spartanburg,34.9957848,-81.9829329,"239, Access Road, Lone Oak, Southern Shops, Spartanburg County, South Carolina, 29303, United States of America",spartanburg,45083,2,297732,807.743
C1218,South Carolina,Lexington Treatment Specialists,185 Lott Ct,West Columbia,34.013849,-81.134334,,lexington,45063,2,281870,698.993
C1219,South Carolina,Columbia Metro Treatment Center,560 Chris Drive,West Columbia,34.0002095,-81.1075468,"Chris Drive, Saluda Hills, West Columbia, Lexington County, South Carolina, 29169, United States of America",lexington,45063,2,281870,698.993
C1220,South Dakota,"Sioux Falls Treatment Center, LLC",2519 W. 8th Street,"Sioux Falls, SD 57104",43.54942308,-96.75943278,"2519, West 8th Street, Hayward Addition, Sioux Falls, Minnehaha County, South Dakota, 57104, United States of America",minnehaha,46099,3,183660,806.837
C1221,Tennessee,"Volunteer Treatment Center, Inc.",2347 Rossville Blvd.,Chattanooga,35.02284275,-85.29656066,"2347, Rossville Boulevard, Highland Park, Foust, Chattanooga, Hamilton County, Tennessee, 37408, United States of America",hamilton,47065,2,354589,542.367
C1222,Tennessee,"VCPHCS XVII, LLC",1202 S. James Campbell Blvd.,Columbia,35.602419,-87.062758,,maury,47119,1,87606,613.138
C1223,Tennessee,"BHG XXXI, LLC","640 Highway 51 Bypass East,",Dyersburg,36.056118,-89.37651,,dyer,47045,5,37751,512.351
C1224,Tennessee,"VCPHCS XIX, LLC",58 Carriage House,Jackson,35.6669,-88.8311,,madison,47113,3,97887,557.177
C1225,Tennessee,East Tennessee Healthcare Holdings Inc,203 Gray Commons Circle,Johnson City,36.39872116,-82.48833099,"203, Gray Commons Circle, Johnson City, Washington County, Tennessee, 37615, United States of America",washington,47179,3,126437,326.489
C1226,Tennessee,DRD Knoxville Medical Clinic Central,412 Citico Street,Knoxville,35.9633765,-83.94097729,"412, Citico Street Northwest, Fort Sanders, Knoxville, Knox County, Tennessee, 37921, United States of America",knox,47093,2,452286,508.326
C1227,Tennessee,DRD Knoxville Medical Clinic,626 Bernard Avenue,Knoxville,35.9757624,-83.9286454,"Bernard Avenue, 4th and Gill, Fort Sanders, Knoxville, Knox County, Tennessee, 37921, United States of America",knox,47093,2,452286,508.326
C1228,Tennessee,"VCPHCS I, LLC",4539 Winchester Road,Memphis,35.05117515,-89.91277252,"4539, Winchester Road, Parkway Village, Memphis, Shelby County, Tennessee, 38118, United States of America",shelby,47157,1,937847,763.565
C1229,Tennessee,"VCPHCS XXI, LLC",2165 Spicer Cove,Memphis,35.18483057,-89.89047939,"2165, Spicer Cove, Wells, Memphis, Shelby County, Tennessee, 38134, United States of America",shelby,47157,1,937847,763.565
C1230,Tennessee,"VCPHCS IX, LLC",2410 Charlotte Ave.,Nashville,36.15566457,-86.81062534,"2410, Charlotte Avenue, Cherokee Park, Nashville-Davidson, Davidson County, Tennessee, 37209, United States of America",davidson,47037,1,678322,503.451
C1231,Tennessee,Solutions of Savannah,85 Harrison Street,Savannah,35.2260945,-88.2296041,"Harrison Street, Belle Meade, Savannah, Hardin County, Tennessee, 38372, United States of America",hardin,47071,6,25813,577.329
C1232,Texas,WTCR Abilene Inc,212 South Leggett Drive,Abilene,32.44970469,-99.77059823,"212, South Leggett Drive, Abilene, Taylor County, Texas, 79605, United States of America",taylor,48441,3,135371,915.534
C1233,Texas,West Texas Counseling and Rehabilitation Program of Amarillo Inc.,2300 Line Ave.,Amarillo,35.2073287,-101.8573901,"Line Avenue, Bivins Addition, Amarillo, Potter County, Texas, 79101, United States of America",potter,48375,2,121230,908.392
C1234,Texas,"CDHS, Inc",214 Billings St.,Arlington,32.73351686,-97.05737143,"214, Billings Street, Arlington, Tarrant County, Texas, 76010, United States of America",tarrant,48439,1,1983675,863.653
C1235,Texas,North Texas Addiction Counseling & Education,124 West Pioneer Parkway,Arlington,32.7077,-97.1096,,tarrant,48439,1,1983675,863.653
C1236,Texas,"Aeschbach and Associates, Inc.",2824 South Congress Ave.,Austin,30.2337875,-97.75818214,"2824, South Congress Avenue, Dawson, Austin, Travis County, Texas, 78745, United States of America",travis,48453,1,1176584,992.235
C1237,Texas,Austin Travis County MHMR Center Narcotic Treatment Program,1631 East 2nd St.,Austin,30.258913,-97.727466,"1631, East 2nd Street, East Sixth, Austin, Travis County, Texas, 78702, United States of America",travis,48453,1,1176584,992.235
C1238,Texas,"Maintenance & Recovery Service, Inc. of North Austin",305 Ferguson Drive,Austin,30.376173,-97.68605891,"305, Ferguson Drive, North Lamar, Sprinkle Corner, Austin, Travis County, Texas, 78753, United States of America",travis,48453,1,1176584,992.235
C1239,Texas,"Maintenance and Recovery Services, Inc. (MARS)",1110 West William Cannon Drive,Austin,30.199961,-97.794857,"1110, West William Cannon Drive, Carrell Oaks, Austin, Travis County, Texas, 78745, United States of America",travis,48453,1,1176584,992.235
C1240,Texas,"Texas Treatment Services, LLC",4349 Crow Road,Beaumont,30.12125032,-94.15609839,"4349, Crow Road, Helbig, Beaumont, Jefferson County, Texas, 77706, United States of America",jefferson,48245,2,254574,876.376
C1241,Texas,Texas American Medical Consultants,954 East Madison,Brownsville,25.90508194,-97.49720653,"954, East Madison Street, Riverside, Brownsville, Cameron County, Texas, 78520, United States of America",cameron,48061,2,420201,891.643
C1242,Texas,Medication Assisted Recovery Services Â MARS LLC,1101 Arrow Point Drive,Cedar Park,30.53090639,-97.80139687,"1101, Arrow Point Drive, Cedar Park, Williamson County, Texas, 78613, United States of America",williamson,48491,1,508313,1118.339
C1243,Texas,"VCPHCS XVIII, LLC",1110 Tenaha St.,Center,31.81094001,-94.1933629,"1110, Tenaha Street, Center, Shelby County, Texas, 75935, United States of America",shelby,48419,7,25689,795.589
C1244,Texas,"St. Genevieve Detox and Maintenance, Inc.",141 N. Brazosport Blvd,Clute,29.026544,-95.396161,,brazoria,48039,1,345995,1363.271
C1245,Texas,Symetria Recovery,1651 Rock Prairie Road,College Station,30.58271309,-96.29098019,"1651, Rock Prairie Road, Koppe, College Station, Brazos County, Texas, 77845, United States of America",brazos,48041,3,214231,586.138
C1246,Texas,"Toxicology Associates, Inc.",5233 IH 37,Corpus Christi,27.6716574,-97.1731038,"Mustang Island State Park, TX 361, Corpus Christi, Nueces County, Texas, United States of America",nueces,48355,2,358484,838.295
C1247,Texas,Counseling And Recovery Services (CARS),4300 S.P.I.D. # 3-3,Corpus Christi,27.719799,-97.391963,,nueces,48355,2,358484,838.295
C1248,Texas,"South Texas Substance Abuse Recovery Services, Inc.",907 Antelope St.,Corpus Christi,27.79723583,-97.39981679,"907, Antelope Street, Marina Arts District, Downtown, Corpus Christi, Nueces County, Texas, 78401, United States of America",nueces,48355,2,358484,838.295
C1249,Texas,"Cross Roads Recovery, Inc.",5552 South Hampton Rd.,Dallas,32.67906594,-96.8568486,"5552, South Hampton Road, Westwood Park, Dallas, Dallas County, Texas, 75232, United States of America",dallas,48113,1,2552213,872.375
C1250,Texas,North Texas VA Health Care System,4500 S Lancaster Rd.,Dallas,32.69461555,-96.78888984,"Dallas VA Medical Center, 4500, South Lancaster Road, Dallas, Dallas County, Texas, 75216, United States of America",dallas,48113,1,2552213,872.375
C1251,Texas,Life's Second Chance Treatment Center,2615 S Lancaster Rd,Dallas,32.71660214,-96.80465449,"2615, South Lancaster Road, Dallas, Dallas County, Texas, 75216, United States of America",dallas,48113,1,2552213,872.375
C1252,Texas,Metro Treatment of Texas L.P.,123 East Colorado Blvd.,Dallas,32.75892627,-96.82254378,"123, East Colorado Boulevard, Dallas, Dallas County, Texas, 75203, United States of America",dallas,48113,1,2552213,872.375
C1253,Texas,West Texas Counseling And Rehabilitation of Dallas,1808 market center blvd,Dallas,32.79483865,-96.82296321,"1808, Market Center Boulevard, Oak Lawn-Hi Line PID, Dallas, Dallas County, Texas, 75207, United States of America",dallas,48113,1,2552213,872.375
C1254,Texas,"Anti-Aging & Longevity Center of Texas, P.A.",8021 East R.L. Thornton Freeway,Dallas,32.79490175,-96.70463877,"8021, East R.L. Thornton Freeway, Dallas, Dallas County, Texas, 75228, United States of America",dallas,48113,1,2552213,872.375
C1255,Texas,STEP Med,2929 Martin Luther King Jr. Boulevard,Dallas,32.7712394,-96.76662739,"2929, Martin Luther King Jr Boulevard, Fair Park, Dallas, Dallas County, Texas, 75210, United States of America",dallas,48113,1,2552213,872.375
C1256,Texas,Texas Treatment Services,621 Londonderry Ln.,Denton,33.19001039,-97.12662116,"621, Londonderry Lane, Denton, Denton County, Texas, 76205, United States of America",denton,48121,1,781321,879.578
C1257,Texas,El Paso Methadone Maintenance and Detoxification Treatment Center,5004 Alameda Ave.,El Paso,31.76965201,-106.4313698,"5004, Alameda Avenue, Lakeside, El Paso, El Paso County, Texas, 79905, United States of America",el paso,48141,2,834825,1013.25
C1258,Texas,Aliviane Methadone Treatment Program,1626 Medical Center Drive,El Paso,32.3075106,-96.6389236,"Medical Center Drive, Sonoma, Ennis, Ellis County, Texas, 75119, United States of America",ellis,48139,1,164092,935.66
C1259,Texas,Medmark Treatment Centers Â Ft. Worth,5201 McCart Avenue,Fort Worth,32.6689368,-97.35517625,"5201, McCart Avenue, Fort Worth, Tarrant County, Texas, 76122, United States of America",tarrant,48439,1,1983675,863.653
C1260,Texas,LAAM and Methadone Program Clinic,2201 SE Loop 820,Fort Worth,32.66967165,-97.29931366,"Fort Worth Outpatient Clinic, 2201, Southeast Loop 820, Lytle, Fort Worth, Tarrant County, Texas, 76119, United States of America",tarrant,48439,1,1983675,863.653
C1261,Texas,Texas Treatment Services,4801 Brentwood Stair Road,Fort Worth,32.75871275,-97.25050575,"4801, Brentwood Stair Road, Ederville, Fort Worth, Tarrant County, Texas, 76113, United States of America",tarrant,48439,1,1983675,863.653
C1262,Texas,Crossroads Treatment Center of Fort Worth,6733 Camp Bowie Boulevard,Fort Worth,32.71896721,-97.43916198,"6733, Camp Bowie Boulevard, Fort Worth, Tarrant County, Texas, 76116, United States of America",tarrant,48439,1,1983675,863.653
C1263,Texas,North Texas Addiction Counseling & Education,3539 NW Jim Wright Freeway,Fort Worth,32.7739765,-97.4744404,"North Jim Wright Freeway, Fort Worth, Tarrant County, Texas, 76108, United States of America",tarrant,48439,1,1983675,863.653
C1264,Texas,Symetria Recovery,7229 Hawkins View Drive,Fort Worth,32.6651,-97.4183,,tarrant,48439,1,1983675,863.653
C1265,Texas,"Texas Treatment Services, LLC",700 Hemphill St.,Ft. Worth,32.73698575,-97.33210475,"700, Hemphill Street, Fort Worth, Tarrant County, Texas, 76134, United States of America",tarrant,48439,1,1983675,863.653
C1266,Texas,"West Texas Counseling and Rehabilitation Program of Garland, Inc.",2848 West Kingsley Rd.,Garland,32.878697,-96.672769,"2848, West Kingsley Road, Garland, Dallas County, Texas, 75041, United States of America",dallas,48113,1,2552213,872.375
C1267,Texas,Texas Treatment Services LLC,3529 Denton Highway,Haltom City,32.8153005,-97.2646125,"3529, Denton Highway, Haltom City, Tarrant County, Texas, 76117, United States of America",tarrant,48439,1,1983675,863.653
C1268,Texas,"Houston Treatment Center, Inc.",1050 Edgebrook Dr.,Houston,29.6433606,-95.2385184,"1050, Edgebrook Drive, East Haven, Houston, Harris County, Texas, 77034, United States of America",harris,48201,1,4525519,1706.152
C1269,Texas,"Houston Substance Abuse Clinic, Inc.",7428 Park Place Blvd.,Houston,29.68507101,-95.29530216,"7428, Park Place Boulevard, Golfcrest, Houston, Harris County, Texas, 77087, United States of America",harris,48201,1,4525519,1706.152
C1270,Texas,"Best Recovery Health Care, Inc.",9211 South Main St.,Houston,29.6970031,-95.4124253,"South Main Street, South Lawn, Houston, Harris County, Texas, 77025, United States of America",harris,48201,1,4525519,1706.152
C1271,Texas,"Toxicology Associates, Inc.",6910 Bellaire Blvd.,Houston,29.704811,-95.5461273,"Bellaire Boulevard, Jeanetta, Houston, Harris County, Texas, 77099, United States of America",harris,48201,1,4525519,1706.152
C1272,Texas,"Adult Rehabilitation Services, Inc.",6624 Hornwood,Houston,29.70892791,-95.49978626,"6624, Hornwood Drive, Jeanetta, Houston, Harris County, Texas, 77074, United States of America",harris,48201,1,4525519,1706.152
C1273,Texas,"Toxicology Associates, Inc.",4405 Caroline St.,Houston,29.73171569,-95.38096484,"4405, Caroline Street, Houston, Harris County, Texas, 77004, United States of America",harris,48201,1,4525519,1706.152
C1274,Texas,Northshore Treatment Center,176 Uvalde Rd.,Houston,29.771071,-95.1866121,"Uvalde Road, Northshore, Greens Bayou, Houston, Harris County, Texas, 77015, United States of America",harris,48201,1,4525519,1706.152
C1275,Texas,Eldorado Texas Community Service Center,1213 Durham Dr.,Houston,29.772391,-95.41071725,"1213, Durham Drive, Houston, Harris County, Texas, 77007, United States of America",harris,48201,1,4525519,1706.152
C1276,Texas,Texas Clinic Westview,9320 Westview Dr.,Houston,29.79380792,-95.52077974,"9320, Westview Drive, Spring Branch West, Houston, Harris County, Texas, 77055, United States of America",harris,48201,1,4525519,1706.152
C1277,Texas,Texas Clinic Fulton,6311 Fulton St.,Houston,29.800751,-95.3678795,"Fulton Street, Houston, Harris County, Texas, 77009, United States of America",harris,48201,1,4525519,1706.152
C1278,Texas,Texas Treatment Center,4800 West 34th St.,Houston,29.8200194,-95.4609351,"R.G.G. Services of Texas, 4800, West 34th Street, Rosslyn, Houston, Harris County, Texas, 77092, United States of America",harris,48201,1,4525519,1706.152
C1279,Texas,"Toxicology Associates, Inc.",530 North Belt.,Houston,29.938471,-95.390682,,harris,48201,1,4525519,1706.152
C1280,Texas,Symetria Recovery,17347 Village Green Drive,Houston,29.891,-95.5802,,harris,48201,1,4525519,1706.152
C1281,Texas,Symetria Recovery,1813 Harwood Court,Hurst,32.8471422,-97.179571,"Harwood Court, Hurst, Tarrant County, Texas, 76054, United States of America",tarrant,48439,1,1983675,863.653
C1282,Texas,"West Texas Counseling and Rehabilitation Program of Irving, Inc.",1116 West Pioneer Dr.,Irving,32.82124415,-96.9596261,"1116, West Pioneer Drive, Irving, Dallas County, Texas, 75061, United States of America",dallas,48113,1,2552213,872.375
